133.0, 77.0, 0.25968295, 0.39149752, 0.13181457, 0.30284017, 0.2870407, 0.039940882, 0.9998834247897848, 0.9998012, 0.27241677, -0.44148811457323633
116.0, 66.0, 0.23938851, 0.40499398, 0.16560547, 0.30796337, 0.2996916, 0.046753276, 0.999323994252153, 0.57112813, 0.4019432, -0.838133234917068
116.0, 66.0, 0.2836583, 0.43261704, 0.14895874, 0.33180276, 0.32240683, 0.032599878, 0.9998415407658008, 0.6968604, 0.30995488, -0.14887801430850756
116.0, 66.0, 0.26654726, 0.3645377, 0.09799042, 0.3036642, 0.29504904, 0.029429056, 0.9997432448281154, 0.63399476, 0.27500328, -0.981040231100403
137.0, 65.0, 0.26485607, 0.36052528, 0.09566921, 0.30122048, 0.29002517, 0.03039676, 0.9997743126164427, 0.6713616, 0.27540123, -1.0320033324479398
137.0, 65.0, 0.2669452, 0.35273248, 0.08578727, 0.305213, 0.30068642, 0.025463399, 0.9996908426072867, 0.40654218, 0.28239816, -1.2405481827567673
137.0, 65.0, 0.2703276, 0.3493169, 0.0789893, 0.3027084, 0.29370606, 0.025211666, 0.9996546968596496, 0.53851116, 0.2761971, -1.2255025944347524
124.0, 62.0, 0.27516907, 0.34855416, 0.07338509, 0.30779213, 0.30270922, 0.021065667, 0.999318114579655, 0.3459079, 0.29135162, -1.2603820297329176
124.0, 62.0, 0.27599812, 0.34938318, 0.07338506, 0.3097103, 0.305959, 0.019889519, 0.9992393601298047, 0.2957473, 0.31433213, -1.099719034825637
124.0, 62.0, 0.26604983, 0.34009814, 0.07404831, 0.30399966, 0.30216205, 0.02112037, 0.9993580060210234, 0.124257356, 0.29005834, -1.2880038852722149
120.0, 63.0, 0.15545826, 0.5405226, 0.3850643, 0.30772972, 0.27256596, 0.12542829, 0.9998885298996417, 0.54819685, 0.17459212, -1.1474678804965484
120.0, 63.0, 0.22108367, 0.42210504, 0.20102137, 0.30797666, 0.29314232, 0.06525156, 0.9998833808778411, 0.42546222, 0.2354092, -1.2896805327668277
120.0, 63.0, 0.22798115, 0.41693193, 0.18895078, 0.30239707, 0.28869876, 0.05844955, 0.9998599648479221, 0.5362878, 0.24950258, -1.0738482274465557
169.0, 76.0, 0.19269796, 0.45947737, 0.26677942, 0.2962845, 0.2730468, 0.08177851, 0.9998473588847204, 0.67965275, 0.33542243, -0.8625866409081628
169.0, 76.0, 0.24373259, 0.41517437, 0.17144178, 0.30125183, 0.2764458, 0.0539199, 0.9998662800846463, 0.8368588, 0.25026527, -0.7667310435252381
169.0, 76.0, 0.24389839, 0.41149357, 0.16759518, 0.3120958, 0.29410398, 0.053940494, 0.9998647545622542, 0.55094874, 0.261341, -1.2557709979033427
173.0, 100.0, 0.18944818, 0.42094442, 0.23149624, 0.30004755, 0.29869676, 0.0732707, 0.9997478884137793, 0.08905509, 0.38178137, -1.468027864163629
173.0, 100.0, 0.2590529, 0.35986206, 0.10080916, 0.30727875, 0.3095238, 0.028803356, 0.9994740278760138, 0.011803276, 0.27029446, -1.3656120164124752
173.0, 100.0, 0.2608436, 0.36583102, 0.10498741, 0.31080362, 0.30924195, 0.031416338, 0.999576656573251, 0.119077966, 0.275766, -1.3724415792221496
131.0, 79.0, 0.2675421, 0.50079584, 0.23325375, 0.37188533, 0.36926317, 0.06657834, 0.9997777131043464, 0.16579477, 0.29649156, -1.2315716565845929
131.0, 79.0, 0.24605384, 0.36602995, 0.1199761, 0.29641876, 0.28651014, 0.032877333, 0.999729839773051, 0.41648555, 0.27006233, -1.0133627832208802
131.0, 79.0, 0.26730996, 0.38426843, 0.11695847, 0.3145695, 0.30652273, 0.033709724, 0.9997388166002238, 0.62062114, 0.27944684, -0.8582875562029684
133.0, 73.0, 0.20510013, 0.45145243, 0.2463523, 0.30729604, 0.28801894, 0.08181696, 0.9999108519757953, 0.40180084, 0.3032564, -1.3352583959912199
133.0, 73.0, 0.20304415, 0.45476854, 0.2517244, 0.31384546, 0.30106777, 0.077661075, 0.9999152542921569, 0.34719583, 0.22904229, -1.23368524743242
133.0, 73.0, 0.25580317, 0.39172962, 0.13592646, 0.3072343, 0.29085422, 0.042002797, 0.9998609380989543, 0.6125696, 0.26236898, -1.0692757795588186
108.0, 66.0, 0.25974926, 0.3752487, 0.11549944, 0.3063941, 0.30100143, 0.032134693, 0.9997067452519717, 0.580927, 0.27138877, -0.765499198913119
108.0, 66.0, 0.12624352, 0.38105184, 0.2548083, 0.29233718, 0.29761904, 0.054820735, 0.9998707380910041, -1.1094562, 0.30567712, 1.20801832433719
108.0, 66.0, 0.26435864, 0.38781664, 0.123458, 0.3117574, 0.2998408, 0.03513976, 0.9997517100746872, 0.7582714, 0.28080645, -0.813845522903224
80.0, 48.0, 0.23610558, 0.44342753, 0.20732196, 0.31323776, 0.301217, 0.06185507, 0.9996979144170943, 0.54768866, 0.25447673, -1.0378948888163837
80.0, 48.0, 0.24466106, 0.46193123, 0.21727017, 0.32392156, 0.29460138, 0.06851986, 0.9997814048868651, 0.5189757, 0.2601472, -1.2046632016413832
80.0, 48.0, 0.2715214, 0.40777954, 0.13625816, 0.32577193, 0.3208151, 0.03822507, 0.999728837084667, 0.4813694, 0.28471944, -1.0198425995214317
113.0, 67.0, 0.19956225, 0.4274439, 0.22788164, 0.3048292, 0.28781998, 0.068184055, 0.9997706831110044, 0.42198324, 0.41421273, -1.2809546803925218
113.0, 67.0, 0.26150683, 0.3905027, 0.12899587, 0.31802765, 0.31126475, 0.0410342, 0.999763600854102, 0.33687606, 0.27351105, -1.3790891676902584
113.0, 67.0, 0.1442499, 0.37050667, 0.22625677, 0.28079903, 0.28655988, 0.054629065, 0.9998576784015383, -0.55121124, 0.34056234, -0.3457074576391683
126.0, 78.0, 0.26671305, 0.3644382, 0.09772515, 0.30777165, 0.30428436, 0.022379702, 0.999325758682166, 0.49285305, 0.30232787, -0.40345237342459095
126.0, 78.0, 0.25799176, 0.34324843, 0.085256666, 0.3011059, 0.29481694, 0.020646507, 0.9992462912637446, 0.31468317, 0.28461996, -1.0428503898829868
126.0, 78.0, 0.16673295, 0.35163814, 0.18490519, 0.28707802, 0.29415372, 0.042436294, 0.9997680495680795, -1.0910245, 0.34029713, 0.6740878014573615
147.0, 85.0, 0.25129324, 0.4239952, 0.17270195, 0.3224217, 0.31831142, 0.050273713, 0.9998515215661842, 0.42047438, 0.27573285, -1.1410372566855989
147.0, 85.0, 0.2443958, 0.40496087, 0.16056506, 0.30927533, 0.30174756, 0.04617986, 0.9998355702531875, 0.36703715, 0.25112745, -1.0683615089192962
147.0, 85.0, 0.24267142, 0.4280408, 0.18536939, 0.31136015, 0.28922933, 0.05710287, 0.9998774654777571, 0.6518738, 0.2512601, -0.9833806652004466
133.0, 72.0, 0.22161424, 0.44919747, 0.22758323, 0.31321767, 0.29471743, 0.06522885, 0.9998364212402335, 0.61616194, 0.27095768, -0.8310340944528782
133.0, 72.0, 0.20241411, 0.4386523, 0.2362382, 0.30290678, 0.28299505, 0.07165585, 0.9998614236295794, 0.5499263, 0.22095102, -1.068532909624843
133.0, 72.0, 0.12166733, 0.45533225, 0.33366492, 0.27710512, 0.25915235, 0.08830009, 0.9998893036751013, 0.32790107, 0.28286242, -0.8018583907975678
129.0, 64.0, 0.23998539, 0.4838838, 0.2438984, 0.33763567, 0.3146969, 0.07406986, 0.9997895952971936, 0.55389273, 0.45967636, -1.084968765839446
129.0, 64.0, 0.21468365, 0.44903168, 0.23434803, 0.30230975, 0.27681056, 0.07306415, 0.9997950996089722, 0.7747029, 0.23607242, -0.8466500066329612
129.0, 64.0, 0.23066719, 0.3978976, 0.16723041, 0.2974539, 0.28128728, 0.0497613, 0.9998339228046483, 0.6565448, 0.2615731, -0.8940555036088944
116.0, 60.0, 0.17883669, 0.55673826, 0.37790155, 0.32296288, 0.2931589, 0.12323584, 0.9998907963807939, 0.5979221, 0.2257262, -1.0889634605203864
116.0, 60.0, 0.16693196, 0.5549144, 0.38798246, 0.29680187, 0.26833797, 0.11805967, 0.9998928554427251, 0.8101802, 0.18036212, -0.6677197573246696
116.0, 60.0, 0.23819469, 0.43235174, 0.19415705, 0.30397776, 0.29047287, 0.056212936, 0.9998585810290764, 0.84093136, 0.2589866, -0.5483474982136598
160.0, 77.0, 0.19714153, 0.43679535, 0.23965383, 0.30107492, 0.28344274, 0.0725465, 0.9997257385402897, 0.4806265, 0.2328558, -1.1818410560529375
160.0, 77.0, 0.44482026, 1.0, 0.5551797, 0.93948054, 0.9999004, 0.14522973, 0.9999931349034827, -2.273562, 1.0, 3.658136354879108
160.0, 77.0, 0.24655126, 0.4011142, 0.15456294, 0.31354654, 0.30287504, 0.04789051, 0.9997747266772675, 0.42040676, 0.27075872, -1.2481868445790911
82.0, 53.0, 0.24960205, 0.39196175, 0.1423597, 0.32568535, 0.32794464, 0.03862099, 0.9995855973984961, -0.08331537, 0.29291016, -1.210740855680539
82.0, 53.0, 0.14487997, 0.368716, 0.22383603, 0.28091532, 0.28791946, 0.056060284, 0.99977158644305, -0.5301161, 0.356977, -0.5865040550982465
82.0, 53.0, 0.25063002, 0.37053984, 0.11990982, 0.3086678, 0.30803156, 0.03431874, 0.9995137789221614, 0.07033386, 0.2607773, -1.327171111013409
110.0, 63.0, 0.114206135, 0.42074543, 0.3065393, 0.2676877, 0.26087674, 0.07676102, 0.9997584286916633, 0.26843217, 0.2128598, -0.8009969478575538
110.0, 63.0, 0.23985273, 0.42147493, 0.1816222, 0.3165498, 0.30260974, 0.057794556, 0.9998306802152604, 0.42535466, 0.39478043, -1.266442707522631
110.0, 63.0, 0.23517706, 0.394681, 0.15950395, 0.30696207, 0.29675686, 0.044744987, 0.9997970595758437, 0.312119, 0.272052, -1.175602647455376
123.0, 68.0, 0.18941502, 0.5211898, 0.33177477, 0.33588842, 0.30862844, 0.1051576, 0.9999040602350909, 0.43603933, 0.29529777, -1.2343104374510747
123.0, 68.0, 0.19395809, 0.52251625, 0.32855815, 0.33188772, 0.3029911, 0.1085777, 0.999910204895821, 0.44227737, 0.20685764, -1.2646589930320578
123.0, 68.0, 0.24744658, 0.41547287, 0.16802628, 0.31414095, 0.29433608, 0.052192673, 0.9998896654343219, 0.60945284, 0.26893488, -1.1467492616063792
108.0, 73.0, 0.25480834, 0.3828094, 0.12800106, 0.31956455, 0.3212959, 0.031656493, 0.9991168603732357, -0.08526123, 0.32235706, -0.8718452107418155
108.0, 73.0, 0.2571959, 0.37465176, 0.11745587, 0.31024644, 0.30246052, 0.030056227, 0.999201229696952, 0.3559888, 0.27324578, -1.0002166939917434
108.0, 73.0, 0.23063403, 0.3613543, 0.13072026, 0.2996165, 0.29529777, 0.028970607, 0.9989311581707959, 0.112253524, 0.29562938, -0.5703613669141898
134.0, 58.0, 0.1721382, 0.54038996, 0.36825174, 0.297239, 0.24298644, 0.121404015, 0.9998553417288265, 0.77004373, 0.20068972, -1.0458458420020798
134.0, 58.0, 0.17190608, 0.50785905, 0.33595297, 0.29438666, 0.2533658, 0.101476364, 0.9997931393151454, 0.82737553, 0.21862976, -0.8290112357788217
134.0, 58.0, 0.24177608, 0.40224162, 0.16046554, 0.2944287, 0.27420744, 0.050823167, 0.9997686095345464, 1.0034118, 0.25487465, -0.5628112216499788
116.0, 61.0, 0.1456758, 0.5280209, 0.38234514, 0.30231637, 0.26639804, 0.12193795, 0.9998508563002041, 0.5358087, 0.17870407, -1.2154469053632107
116.0, 61.0, 0.18215278, 0.49887252, 0.31671974, 0.30620626, 0.28425518, 0.097590655, 0.999794081636509, 0.5520248, 0.20168455, -1.0585179220705585
116.0, 61.0, 0.24094705, 0.397566, 0.15661894, 0.31200996, 0.30557764, 0.05086144, 0.9997643894098662, 0.2784749, 0.25616792, -1.4027749560665967
122.0, 65.0, 0.13910995, 0.79523146, 0.6561215, 0.39363736, 0.36967763, 0.16128317, 0.9999080212415993, 0.5063355, 0.34477386, -0.3911073011013646
122.0, 65.0, 0.11941238, 0.46249503, 0.34308267, 0.3001255, 0.3034056, 0.0880282, 0.9997445972989607, -0.08825, 0.3096896, -0.9042259646374298
122.0, 65.0, 0.25245386, 0.39978775, 0.14733389, 0.32179278, 0.31620574, 0.03783168, 0.999540004455929, 0.30596748, 0.28810182, -0.8531408868115511
165.0, 86.0, 0.21647431, 0.45466903, 0.23819472, 0.3170267, 0.29921076, 0.07311985, 0.9998213228027735, 0.3954447, 0.23696776, -1.3087410937754815
165.0, 86.0, 0.260512, 0.36689216, 0.106380165, 0.30252457, 0.2918988, 0.030187376, 0.9996146691492304, 0.6227383, 0.28969356, -1.000857666561407
165.0, 86.0, 0.2596498, 0.38987267, 0.13022286, 0.31431863, 0.30576003, 0.03992763, 0.9997527268682339, 0.3816669, 0.30806473, -1.3216290749697492
123.0, 56.0, 0.22728479, 0.46345666, 0.23617187, 0.31056267, 0.29009148, 0.06735475, 0.9998483527922751, 0.66328216, 0.29009148, -0.8056794231752691
123.0, 56.0, 0.22184639, 0.43964714, 0.21780075, 0.31136712, 0.301731, 0.06638601, 0.9998542704947339, 0.38121718, 0.24864037, -1.226079476521155
123.0, 56.0, 0.27254942, 0.38138345, 0.10883403, 0.31830293, 0.3128067, 0.032567475, 0.9997429325678325, 0.3485234, 0.29234645, -1.264719588157151
128.0, 64.0, 0.22187954, 0.3828425, 0.16096297, 0.30769345, 0.3139342, 0.04725552, 0.9997842460369473, -0.13631193, 0.2494694, -1.411655816413554
128.0, 64.0, 0.24011804, 0.38214618, 0.14202814, 0.30906406, 0.30761704, 0.043113463, 0.9996608161446455, 0.12816511, 0.34417695, -1.4040203399460804
128.0, 64.0, 0.25139275, 0.37126938, 0.11987662, 0.30400658, 0.29586154, 0.034633316, 0.999636387365343, 0.47783798, 0.26916698, -1.0572144747666354
149.0, 71.0, 0.2443958, 0.47330543, 0.22890963, 0.33351395, 0.3163052, 0.06825165, 0.999901911857312, 0.43778282, 0.41693193, -1.1606045023160592
149.0, 71.0, 0.23056768, 0.41922006, 0.18865238, 0.3115961, 0.30138278, 0.058082342, 0.9998643228792257, 0.3287511, 0.271024, -1.2819792982292024
149.0, 71.0, 0.12869743, 0.4460804, 0.31738296, 0.30378836, 0.28299507, 0.073770225, 0.9998951905739594, 0.4242521, 0.23733251, -0.738891190905234
141.0, 67.0, 0.2847526, 0.6216341, 0.33688152, 0.35886854, 0.33920282, 0.070158936, 0.9999669500313155, 1.4763358, 0.31227612, 2.1768116485499727
141.0, 67.0, 0.2753681, 0.3640735, 0.08870539, 0.31097606, 0.30489784, 0.02707558, 0.9997629265244645, 0.52016866, 0.29324177, -1.104775095296495
141.0, 67.0, 0.2720188, 0.3754808, 0.10346201, 0.31083724, 0.30295795, 0.030967988, 0.9997862862490893, 0.6722492, 0.27871734, -0.8695698003709702
89.0, 42.0, 0.22781536, 0.43291545, 0.20510009, 0.30672762, 0.283907, 0.062413074, 0.9999018265675925, 0.68916595, 0.2459875, -0.9343375752404213
89.0, 42.0, 0.23202677, 0.43208644, 0.20005967, 0.30812046, 0.2860293, 0.059340943, 0.9998909318076438, 0.7966272, 0.25013262, -0.7187455511878973
89.0, 42.0, 0.24873987, 0.43384397, 0.1851041, 0.3069575, 0.28087276, 0.056677904, 0.9998888550832037, 0.976856, 0.2642592, -0.4748921421011727
148.0, 69.0, 0.11413979, 0.3317084, 0.2175686, 0.24728312, 0.24187557, 0.05373441, 0.9998330197967621, -0.2952416, 0.31536013, -0.4766959375615394
148.0, 69.0, 0.21740283, 0.4459146, 0.22851177, 0.31006014, 0.29097027, 0.0694622, 0.9998766721130419, 0.45442724, 0.25951716, -1.2007854887474179
148.0, 69.0, 0.19438915, 0.38778353, 0.19339438, 0.28920847, 0.2766779, 0.05622319, 0.9998413485618387, 0.2788369, 0.2551731, -1.2771981647962343
125.0, 62.0, 0.23451383, 0.48159567, 0.24708183, 0.32035017, 0.30115068, 0.075360805, 0.9999111340337072, 0.7999822, 0.25218862, -0.6713193886917961
125.0, 62.0, 0.2661162, 0.37332535, 0.107209146, 0.3059855, 0.29201484, 0.033571377, 0.999837552822382, 0.7560062, 0.29940975, -0.9216721888837416
125.0, 62.0, 0.2665141, 0.3759782, 0.10946411, 0.31269723, 0.30219525, 0.035600692, 0.9998557685451428, 0.45855892, 0.26896802, -1.2983810057399765
137.0, 84.0, 0.26090991, 0.42203873, 0.16112882, 0.32208544, 0.30660564, 0.05067609, 0.9998811849948712, 0.71563977, 0.27089137, -0.9127817100334239
137.0, 84.0, 0.26233584, 0.39325505, 0.13091922, 0.30741054, 0.2855153, 0.04415144, 0.9998695788579562, 0.7939457, 0.26996285, -0.9289470593585545
137.0, 84.0, 0.24950258, 0.3766083, 0.12710573, 0.2986839, 0.28636092, 0.040771894, 0.9998497145847094, 0.7067707, 0.28985938, -0.9528984037166333
139.0, 71.0, 0.26581773, 0.3603263, 0.09450856, 0.3048491, 0.29931024, 0.027766755, 0.99960436499113, 0.46051508, 0.27758986, -1.178853501734201
139.0, 71.0, 0.26512137, 0.36158642, 0.09646505, 0.31117693, 0.30786577, 0.029910285, 0.9996967042103533, 0.12046336, 0.27311313, -1.4073592161957207
139.0, 71.0, 0.1795331, 0.35933146, 0.17979836, 0.28636467, 0.28672567, 0.044647545, 0.9998275508621491, -0.43329343, 0.34129196, -0.5816442623078593
118.0, 55.0, 0.2127603, 0.51810586, 0.30534557, 0.33260748, 0.30982226, 0.08980223, 0.9998835552199816, 0.6432753, 0.24986735, -0.8591666209572022
118.0, 55.0, 0.19717468, 0.4904828, 0.29330814, 0.3130992, 0.28140336, 0.089010134, 0.9998770004150436, 0.7128878, 0.23424858, -0.896540465151658
118.0, 55.0, 0.2564664, 0.40310383, 0.14663744, 0.3114796, 0.29748636, 0.044386387, 0.9998489341127055, 0.6577929, 0.26217005, -0.9789632647463344
135.0, 84.0, 0.1220321, 0.5497082, 0.42767608, 0.29632172, 0.27614737, 0.12658948, 0.9998795470733146, 0.53611493, 0.27400845, -1.0015612133605198
135.0, 84.0, 0.1220321, 0.5497082, 0.42767608, 0.29632172, 0.27614737, 0.12658948, 0.9998795470733146, 0.53611493, 0.27400845, -1.0015612133605198
135.0, 84.0, 0.14013794, 0.57295394, 0.432816, 0.3091065, 0.2861122, 0.124087416, 0.9998829847115912, 0.59190327, 0.18914975, -0.9529107938131487
119.0, 64.0, 0.21421939, 0.48219258, 0.26797318, 0.3154532, 0.28818476, 0.08144176, 0.999883940522476, 0.7099101, 0.28478575, -0.8228256604737503
119.0, 64.0, 0.21421939, 0.48219258, 0.26797318, 0.3154532, 0.28818476, 0.08144176, 0.999883940522476, 0.7099101, 0.28478575, -0.8228256604737503
119.0, 64.0, 0.2580912, 0.38718662, 0.1290954, 0.30718574, 0.295961, 0.038256045, 0.9998523232050661, 0.73943603, 0.29300967, -0.7762717584301226
118.0, 68.0, 0.21362248, 0.4091391, 0.19551662, 0.31161913, 0.3085953, 0.06060542, 0.9998270942336683, 0.038175393, 0.38224566, -1.4373901411274868
118.0, 68.0, 0.25911924, 0.37302694, 0.113907695, 0.30893052, 0.30378696, 0.0334039, 0.9998490676834348, 0.26432347, 0.36400717, -1.2640399126114623
118.0, 68.0, 0.25394613, 0.34908476, 0.09513864, 0.29651245, 0.29204798, 0.028527161, 0.9997916428063072, 0.2497224, 0.33568773, -1.3652420966615453
98.0, 56.0, 0.22042045, 0.39421672, 0.17379627, 0.2858807, 0.26707783, 0.052287053, 0.9998665032740084, 0.6363423, 0.26140732, -0.9898001626770645
98.0, 56.0, 0.24098021, 0.39106643, 0.15008622, 0.29547656, 0.2785681, 0.046611264, 0.9998664649348332, 0.74013025, 0.2543109, -0.8662760469424176
98.0, 56.0, 0.13602598, 0.40260643, 0.26658046, 0.27865794, 0.27639604, 0.06984464, 0.999928509779312, -0.13369521, 0.16792679, -0.7075997848522984
124.0, 79.0, 0.19651146, 0.43679535, 0.24028389, 0.29844332, 0.28558162, 0.073174395, 0.9998974680587266, 0.3575186, 0.23152936, -1.2148380097732618
124.0, 79.0, 0.21660696, 0.43318075, 0.21657379, 0.30508262, 0.28047484, 0.074368194, 0.9999023740157755, 0.50011945, 0.23988593, -1.3062192312817187
124.0, 79.0, 0.25686428, 0.3651678, 0.10830352, 0.3070395, 0.30398592, 0.03531138, 0.999862523678822, 0.1486624, 0.3570765, -1.5299291480435795
135.0, 63.0, 0.22138213, 0.44392493, 0.22254281, 0.30365768, 0.2758489, 0.07264964, 0.9999285016633594, 0.72050893, 0.24028385, -0.9795089321343471
135.0, 63.0, 0.11914708, 0.43341288, 0.3142658, 0.2839183, 0.2688851, 0.08380265, 0.9999424479426489, 0.13698013, 0.2424393, -0.8830283578179352
135.0, 63.0, 0.07719854, 0.4460804, 0.36888185, 0.2942909, 0.2748209, 0.07538138, 0.9999019558572606, 0.0010829681, 0.24767874, 0.5878814235194905
115.0, 71.0, 0.1865632, 0.5385329, 0.35196972, 0.29998726, 0.26415968, 0.10839969, 0.9999099105926933, 0.96133316, 0.20201616, -0.489896939902958
115.0, 71.0, 0.2331211, 0.42499003, 0.19186893, 0.31173602, 0.29587805, 0.056934837, 0.9999023699325693, 0.4653258, 0.26323116, -1.1201169995980538
115.0, 71.0, 0.22675417, 0.42565325, 0.19889908, 0.294503, 0.2766945, 0.053396374, 0.9998951738094412, 0.9123485, 0.2740748, -0.3393868091652781
135.0, 69.0, 0.21637484, 0.44518498, 0.22881013, 0.3171212, 0.3019797, 0.06596447, 0.9998540367905434, 0.37037194, 0.3092585, -1.1663176286279515
135.0, 69.0, 0.2785847, 0.36533362, 0.08674893, 0.31076112, 0.30363774, 0.024273088, 0.999743462272557, 0.7745658, 0.2947672, -0.6795932318205589
135.0, 69.0, 0.25845602, 0.3614206, 0.10296458, 0.302509, 0.29354024, 0.03274645, 0.9998045603988114, 0.42686284, 0.27085817, -1.3566936246528665
149.0, 70.0, 0.2572954, 0.39909133, 0.14179593, 0.3061809, 0.28209972, 0.04824279, 0.9998854864376567, 0.845156, 0.26495555, -0.8657097610955442
149.0, 70.0, 0.2370092, 0.38350573, 0.14649653, 0.3057039, 0.2883008, 0.044105336, 0.9998573757489425, 0.4487486, 0.26747578, -1.3770066126986833
149.0, 70.0, 0.19472076, 0.39448202, 0.19976126, 0.28919092, 0.27845204, 0.05687909, 0.999891376819449, 0.32699135, 0.22071892, -1.0395587796260026
163.0, 63.0, 0.18410927, 0.4933678, 0.30925852, 0.29900247, 0.26807266, 0.0970877, 0.9999003238992197, 0.58751446, 0.20788567, -1.0906345783139604
163.0, 63.0, 0.25739485, 0.42581904, 0.16842419, 0.31247732, 0.29160032, 0.0510535, 0.9998914215444975, 0.83679605, 0.2628001, -0.6919249570178923
163.0, 63.0, 0.24986735, 0.42074543, 0.17087808, 0.31733373, 0.29972476, 0.05597319, 0.9999023850625672, 0.5175529, 0.27274838, -1.2371485342284585
136.0, 68.0, 0.19014458, 0.51104254, 0.32089794, 0.30708444, 0.27329552, 0.10440693, 0.9999219877683199, 0.7031244, 0.21146701, -0.9225565902867072
136.0, 68.0, 0.22934075, 0.40844277, 0.17910202, 0.29670346, 0.28077328, 0.057531137, 0.9998948048875239, 0.6529108, 0.23620504, -0.9744561620238343
136.0, 68.0, 0.23670244, 0.4121899, 0.17548746, 0.31173182, 0.30221182, 0.057625383, 0.9999002063086725, 0.36976528, 0.39680326, -1.263262008538698
158.0, 88.0, 0.20287834, 0.46992305, 0.26704472, 0.32488295, 0.31549275, 0.08145598, 0.9999020572649515, 0.22798672, 0.23116459, -1.2887555519876266
158.0, 88.0, 0.18328026, 0.4462462, 0.26296595, 0.29211822, 0.26857007, 0.08281465, 0.9999110057720243, 0.45837677, 0.27709243, -1.2136813110036995
158.0, 88.0, 0.25013262, 0.37365696, 0.12352434, 0.30034673, 0.28654328, 0.040110134, 0.9998603870841979, 0.48720446, 0.26090991, -1.2702613219617362
113.0, 67.0, 0.28481895, 0.37531498, 0.09049603, 0.32111347, 0.3195052, 0.025703635, 0.999718266588753, 0.5096939, 0.2907879, -0.8723310500672055
113.0, 67.0, 0.28070697, 0.37395546, 0.09324849, 0.313133, 0.3080647, 0.026749713, 0.9997217681988574, 0.77863145, 0.28657645, -0.6266527552158832
113.0, 67.0, 0.13934207, 0.36354288, 0.22420081, 0.28727505, 0.28912985, 0.044702172, 0.9998736954068279, -1.380073, 0.2764292, 2.7145631191920065
124.0, 85.0, 0.28253084, 0.3870208, 0.10448995, 0.31549755, 0.30635694, 0.02624104, 0.9994958449343755, 0.8747602, 0.36314496, -0.34898772220719065
124.0, 85.0, 0.25842282, 0.38624707, 0.12782425, 0.31558302, 0.31063467, 0.030949315, 0.9996622858582873, 0.26310053, 0.27626342, -1.005260639158397
124.0, 85.0, 0.16782728, 0.3835389, 0.21571162, 0.28842333, 0.28858268, 0.048292186, 0.9998355097323391, -0.275077, 0.29914442, -0.06806629378305207
136.0, 64.0, 0.25172436, 0.47097316, 0.2192488, 0.33401752, 0.3281768, 0.05197114, 0.9997032135470496, 0.5837934, 0.27835256, -0.30047061692392374
136.0, 64.0, 0.23958747, 0.3752155, 0.13562803, 0.2997598, 0.29667395, 0.033560816, 0.9992979388855014, 0.40340224, 0.3129062, -0.854477032902055
136.0, 64.0, 0.2667794, 0.39249235, 0.12571296, 0.31767502, 0.31827828, 0.028869899, 0.9996943533877279, 0.24741149, 0.29751953, -0.5095881057686835
