140.0, 82.0, 0.36794233, -0.095885925, -0.4916216, -0.7106123, 0.94363153, -0.04726915, -0.41589418, 0.11377705, 0.51045805, 0.3222796, -0.7702476, -0.28760037, -0.27835715, -1.3274958, 0.090932235, 0.6322112, 0.22243991, 0.29157326, -0.0036215975, -0.10707432, 0.31878635, 0.26025277, -0.47352308, 0.9504478, -0.67822593, 1.2003119, 0.14737362, -3.419043, 0.42815742, -0.9539918, -0.4132979, 0.2956889, 0.19221814, -0.43138623, 0.6735853, -0.52095854, -0.41344953, -0.29986152, 0.6110474, 0.5924525, 0.24244691, -1.7093099, -0.85307205, -0.7462759, -0.39155775, 0.18378925, -1.1638335, 0.1816542, -0.91313505, -0.3154143, -0.19927987, 0.82420444, -0.19272107, 1.0271128, 0.28872386, -0.7095587, 0.08573403, 0.13915473, -0.3970372, 0.8167167, 0.45760188, -1.0550843, 0.9116384, 0.6493312, 0.21429226, 0.066772886, 0.050962865, -0.11247253, -0.18679793, -0.4229788, -0.085160136, -0.24157792, 0.7048082, 0.01123699, -0.27249974, -0.10319977, -1.1854217, -0.86278063, -1.0792826, -0.1662309, 0.31010357, -0.44470388, 0.538161, 0.02641812, -0.022489587, 0.6983919, 0.81381845, -0.17076133, 0.18550965, -0.8476242, 0.55217314, 0.13627586, -0.34746298, 0.9895243, -0.31452233, 0.461363, -1.6793255, 0.11822399, 0.19192341, 0.26258147, -0.5080817, 0.15141763, 0.5896422, -0.0110258795, 0.43703544, 0.033834904, 0.023525763, -1.0551951, 0.69573313, -0.33642796, 0.07929238, 0.7400238, -0.10331172, -0.7298909, -1.4019997, -0.25120136, -0.13712014, 0.024977252, 0.46944797, -0.0015960764, 1.1772413, 0.66732967, 0.03252617, 0.92429423, 0.0023006322, 0.21992332, 0.49774218, 0.2511227, 1.00055, 0.9593581, -2.233021, 0.536456, -0.7879292, 1.0427532, -0.2967189, -0.86708593, 0.076649494, -0.89204013, 0.1930535, 0.5781912, -0.70913917, 0.509462, -0.06262089, 0.2690194, 0.15990722, 0.29416317, 0.51879764, -0.45127442, 0.2223523, 0.75093645
140.0, 82.0, 0.39174998, 0.20126076, -1.0355711, -0.62995, 0.83698535, 0.13470405, -0.43186674, 0.035963245, 0.48103893, 0.06322812, -1.0293866, -0.5588547, -0.8040662, -1.6818286, 0.05934769, 0.64827645, -0.17503038, 0.5414206, -0.27432287, 0.24351914, 0.5452551, 0.023615714, -0.37389386, 0.7849462, -0.68523943, 0.83440495, 0.3858902, -3.3260555, 0.33428374, -0.70669925, -0.19129877, 0.33021894, 0.22429743, -0.56482637, 0.78877234, -0.7223844, -0.14490832, -0.5844494, 0.53054774, 0.35316858, 0.039947964, -1.8775201, -0.71092653, -0.91847104, -0.4343149, 0.19795804, -1.0183046, 0.51411533, -0.7721935, -0.5275182, -0.27566585, 1.0479349, 0.10785842, 1.1172434, 0.6078294, -1.1036808, -0.5027874, 0.07825892, -0.6145921, 0.9563545, 1.0829589, -1.2773336, 1.097316, 0.5366903, -0.00078079215, 0.28356817, -0.05014026, 0.12917297, 0.15486304, -0.62794703, 0.2028856, -0.30798504, 0.612377, -0.14747226, -0.2771089, 0.3853885, -1.0934789, -1.6676304, -1.3517433, 0.012539928, 0.8786477, -0.9613949, 0.2821542, 0.18560609, 0.10459232, 0.6564189, 0.8125868, 0.0820719, 0.021220243, -1.2557312, 0.21589983, 0.62773883, 0.3604414, 1.2529553, -0.20207545, 0.6774702, -1.8320194, 0.092283435, -0.03490904, 0.23691638, -0.035827734, 0.15864672, 0.7355386, 0.31111974, 0.81588954, -0.098273605, 0.49328944, -0.7511324, 0.82531804, -0.25127012, -0.28022045, 0.8072037, 0.07686277, -0.7668221, -1.8468683, 0.04161568, -0.18137465, -0.5280236, 0.41809797, -0.56089735, 1.2569675, 0.8335386, 0.545199, 0.429654, 0.16923286, 0.31127864, 0.64294106, 0.3007933, 0.5299571, 1.02028, -2.0062637, 0.3397607, -0.4758217, 1.0651236, 0.11305628, -0.58243424, 0.1477422, -0.8139115, 0.24475847, 1.0196635, -1.6380298, 0.7070261, -0.33475244, 0.50147426, 0.1735152, 0.42736349, 0.06947435, -0.8111957, 0.8315479, 0.6444878
140.0, 82.0, -0.024770446, 0.39386058, -0.78174657, 0.011653467, 0.4143908, 0.46563652, 0.087228626, 0.35822812, 0.208798, 0.49019775, -0.24241552, 0.15313949, -0.1866664, -0.807627, -0.23515405, 0.7593958, -0.7488716, -0.15740636, 0.3010788, -0.6713994, -0.06547922, -0.0146392025, -0.31685978, 0.6647136, -0.18823493, 0.63975495, 0.12508251, -2.4636886, 0.5411319, -1.0620917, 0.19048272, -0.05688839, 0.07927167, 0.58612615, 0.7353537, -0.2924327, 0.38179743, -0.26762944, 0.4271703, -0.071570195, -0.02467919, -1.6092525, -0.21369006, -1.1226838, 0.17127015, -0.06600052, -0.8170298, 0.8384619, -0.17024738, -0.6074571, 0.03455191, 0.64362365, 0.2184503, 0.5249161, 0.25908825, 0.10774253, -0.018329374, 0.37703052, -0.08852385, 1.1537876, -0.5086434, -1.0887828, 0.20756269, 0.34649074, -0.032965004, 0.5555069, -0.14454925, -0.48736864, 0.19582336, 0.08856837, -0.4049718, 0.45650184, 1.2088832, 0.044947993, -0.07246085, 0.05401293, -1.3678815, -1.287962, -0.04278418, 0.24129598, 0.71816784, -0.33369637, 0.3862341, 0.4006365, 0.2185826, 0.62452745, 0.6246536, -0.09382048, 0.2847156, -0.74307907, -0.15014312, -0.11381185, -0.18798682, 0.23894498, 0.17804684, -0.21384159, -1.2694217, 0.039029278, 0.8552775, 0.06514147, 0.4419289, 0.42289284, 0.21878158, 0.2601026, 0.7730627, -0.5140598, -0.75786537, -0.6647318, 0.7108624, -0.85569906, 0.044082288, 0.6968651, -0.25583643, -0.84631985, -1.1665571, -0.4544715, -0.5941522, -0.16507946, -0.057631046, -0.09416871, 1.7627805, 0.40060127, 0.96515006, 0.13615291, -0.385039, 0.059811022, 0.5348123, 0.6947041, 0.5712879, 1.3453304, -1.5871992, 0.96115947, 0.023873823, -0.2590225, -0.17988761, -0.5862913, -0.44799864, -0.170381, -0.9307535, 0.5080297, -0.16699106, -0.46177685, -0.16028772, -0.10173595, -0.40372857, 0.272451, -0.5686332, -0.020355603, -0.021535775, -0.00046572648
120.0, 60.0, 0.07045119, 0.25951397, -0.6488911, 0.17748575, 0.9007084, 0.53667414, 0.058291405, 0.14802857, 0.6674124, 0.2890274, -0.07157969, -0.17479487, -0.03317401, -0.81231934, -0.053980008, 0.6937921, -0.2801906, 0.13805076, -0.0016709759, 0.18913734, 0.8236137, 0.87083036, -0.23335804, 0.50613004, -0.7766565, 1.1283876, 0.9566199, -2.479651, 0.6261369, -0.8686285, -0.41690505, 0.15874618, 0.33215582, 0.41326627, 0.9257011, -0.15027668, -0.78120786, -0.4494206, -0.054894183, 0.0055284547, 0.18234484, -1.4788935, -0.8861021, -0.48704213, -0.30950376, 0.15257666, -1.5938355, 0.56858474, -0.81355035, -0.014472194, 0.09415944, 1.0126151, -0.33343846, 0.7192565, -0.08959629, -0.08611733, -0.36652312, 0.14353414, 0.46804023, 1.1495996, 0.09171046, -0.95780224, 0.7893678, 0.37751693, 0.24172235, -0.2809875, -0.30988625, -0.34669858, -1.0780904, -0.05044284, -0.034994423, 0.31842867, 0.6096359, -0.7610013, -0.9735964, -0.32808536, -1.1441152, -0.55693114, -0.4409611, -0.38148764, 0.26889148, -0.40791976, 0.7754936, 0.16650806, -0.18970728, 0.44076553, 0.7619086, -0.43651062, -0.12925251, -0.4722095, 0.5082248, -0.16786605, -0.035442505, 0.98856735, -0.5304563, -0.27267346, -0.43601882, 0.08238677, 0.4205835, -0.82891256, -0.17417169, -0.38533717, 0.9515064, 0.39813185, 0.5649874, -0.6011538, -0.43762943, -0.66224974, 0.8766863, -0.2657779, 0.2787921, 0.7971568, 0.54641944, -0.50850946, -1.3561599, -0.5736065, -0.3631605, 0.38268095, 0.21298233, -0.106385395, 0.5950407, 0.52316505, 0.71982825, 0.7246742, -0.26717404, 0.48985183, -0.054575466, 0.364079, 0.57776463, 1.1576627, -1.9046974, 0.59590226, -0.12818731, 0.45334706, 0.099883325, -1.5105795, -0.26334324, -0.72573334, -0.73523873, 1.1868644, -0.51914036, 0.38214064, -0.28725863, 0.5738027, -0.10390609, 0.41268107, -0.20899855, -0.08769259, -0.0032317627, 0.23859614
120.0, 60.0, 0.19785169, 0.27035427, -0.6200426, 0.39474767, 1.0059328, 0.48437846, 0.10082877, -0.12021264, 0.60469043, -0.033405095, -0.20382178, -0.28669116, -0.33346036, -0.7130708, -0.21878628, 0.669012, -0.5838163, -0.004325509, 0.4649248, -0.27641514, 0.33619633, 0.6370863, 0.051139556, 0.7219351, -0.72195745, 0.8166646, 0.1399227, -2.4686813, 0.9264133, -0.77523375, -0.36782858, 0.38120687, 0.03955572, 0.2652611, 1.0446032, -0.11432233, 0.13693397, -0.10417483, 0.20686401, 0.3120573, -0.25042155, -1.670536, -0.6536269, -0.6276099, -0.14315574, -0.010983541, -1.0191652, 0.49718496, -0.31413564, -0.48322034, -0.040716253, 0.8286929, 0.06966202, 1.0149128, 0.18432525, -0.58648694, 0.1204913, -0.18267494, -0.2536071, 1.0419837, -0.17162971, -1.0967097, 0.21137637, 0.670803, 0.052416712, 0.3677271, -0.45841753, -0.17519838, -0.258252, 0.06833605, -0.5634334, 0.54367167, 1.133829, -0.08067722, 0.035725366, 0.13004093, -1.2028972, -0.9717503, -0.39198616, 0.16884139, 0.49959695, -0.16254579, 0.6523813, 0.08667551, 0.18688807, 1.0698694, 0.543103, -0.30171835, -0.4359493, -0.7481471, 0.047824796, -0.2857207, -0.44633, 0.5443422, 0.16333014, -0.3051778, -1.5641706, 0.03179021, 0.531588, 0.14858852, 0.11477182, 0.16023463, 0.6173072, 0.15533152, 0.3674972, -0.13906118, -0.36448196, -0.38713646, 1.0374129, -0.574041, 0.8074567, 1.0450382, -0.027455151, -0.541615, -1.1259518, -0.49100083, -0.12154777, -0.086981, -0.16637608, 0.19667016, 1.4799563, -0.06405967, 0.5360273, 0.15445551, -0.44926056, 0.39410573, 0.41840172, 0.7595084, 0.5086135, 1.2937642, -1.6253824, 0.893391, -0.49940428, 0.59309393, -0.16898908, -0.8178432, -0.27295205, -0.59576005, -0.74103904, 0.6242069, -0.20685688, 0.313115, -0.03122838, 0.3968142, -0.4997065, -0.017236918, -0.18805595, -0.17435758, -0.16615127, 0.22123718
120.0, 60.0, -0.09177055, 0.27925593, -0.8851689, 0.20140412, 1.2299308, 0.4310489, 0.35534692, 0.5428102, 0.8716785, 0.5617186, 0.33464882, -0.05048003, 0.033163425, -0.7920992, 0.020200178, 0.94589585, -0.14265129, 0.19027938, -0.065338664, 0.4780883, 1.1394793, 0.6636629, -0.1017089, 0.36355135, -0.5813215, 1.0923462, 0.5973904, -1.9963226, 0.7029749, -0.65923506, -0.44252005, 0.02257107, -0.066241644, 0.47634178, 0.39403743, -0.16922912, -1.0530101, -0.24058233, -0.5413817, -0.40026224, -0.07155108, -1.5061686, -0.97946775, -0.3013965, 0.2517079, 0.25092348, -1.923789, 0.62078166, -0.49229333, -0.23224291, 0.07524758, 1.2658349, -0.617952, 0.53654945, 0.29761958, -0.27851564, -0.39169413, 0.36090243, 0.14070074, 0.80153024, -0.21899627, -1.0601149, 0.67594004, 0.45542628, 0.2721985, 0.24849243, -0.1809901, -0.46986485, -1.0046026, -0.43669137, 0.17299011, -0.019412994, 0.5627205, -0.67154616, -0.88382095, -0.17725307, -1.4128106, -0.6227982, 0.06571591, -0.044825103, 0.25298834, -0.27126518, 1.0131093, 0.38539162, -0.36304495, 1.0028112, 1.1315336, -0.37080848, -0.6340388, -0.21506903, 0.1969951, -0.24595615, 0.08825669, 0.23803583, -0.37254527, -0.3244084, -0.055835422, 0.17149568, 0.4102703, -1.1209296, -0.039709188, -0.19672984, 0.90270555, 0.52924204, 0.11647893, -0.7405051, -0.49157095, -0.51253295, 0.34466514, -0.33413473, 0.09271953, 0.94873637, 0.5369687, -0.1921151, -1.3685789, -0.88706243, -0.45361567, 0.47690797, -0.07850309, -0.19833641, 0.6666504, 0.67570037, 0.43035007, 0.16623048, -0.024994094, 0.2995824, 0.22134168, 0.5552825, 0.87409043, 1.2394, -1.7823653, 0.5563552, 0.112955704, 0.4591373, 0.3988359, -1.6497428, -0.23020862, -0.5729563, -1.0161666, 1.1310172, -0.6186614, 0.25980803, -0.38466787, 0.7233664, -0.6698997, 0.19362175, -0.29058164, 0.28841403, -0.18449384, -0.15940872
135.0, 75.0, 0.2195144, 0.9195539, -1.1150397, 1.0186529, 0.5076622, 0.23399584, -1.2452381, 0.12647872, 0.093599066, -0.29094884, -1.3579872, 0.39009276, -0.60096705, 0.40939403, -0.8017286, 0.74434036, -1.8697181, -1.0904896, 1.8637464, -1.5488113, -0.5657034, -0.27605414, 0.032123454, 0.7420045, -0.0026456323, 0.53983295, -0.3492358, -0.8738223, 1.1928334, -1.5132515, 1.4427317, -0.6058292, 0.37809402, -0.20813254, 1.109781, -0.80804986, 1.9169153, 0.4794427, 0.38307998, -0.3568529, -0.28337476, -2.0346658, 0.4901272, -1.8966203, -0.32243305, -0.11437426, -1.1699324, 2.2821298, 0.37151265, -0.8202346, 0.017930433, -0.8546622, -0.64556324, 0.38593364, 0.8033579, 0.3525505, -0.4739454, 0.031764396, -0.9411436, 1.7655693, -0.47522357, -1.7842002, -0.15572341, 0.30474126, -0.8950956, 0.86828697, -0.59583, -0.737456, 2.073443, 1.0128269, -1.2577338, 1.2203623, 2.5711334, -0.53955716, 1.0058098, 0.50430644, -1.9242392, -2.1553695, 0.19514538, 0.59615463, 2.2526815, -0.56732225, -0.44735157, 0.53307325, -0.5339411, -0.050017484, -0.23148671, 0.71354795, 1.0391471, -0.4798996, -0.14163584, 1.4621216, 0.1984773, -0.53840345, 1.2772758, 0.1829882, -1.7964618, -0.121227376, 0.79463416, -0.024607597, 0.68686354, 0.4259544, -0.09378504, 0.76905084, 0.860288, 0.13227335, -0.79160535, -0.7063012, 0.61193544, -1.499309, -0.38379645, 1.0804113, -0.3422596, -0.6114621, -0.48287725, -0.044908248, -0.9734679, -0.22389226, -0.117663294, 0.092540964, 2.5308454, 0.33748922, 1.7538056, -0.002101727, -0.42959997, 0.47137982, 1.6910288, 0.7614719, -0.21078326, 1.2125291, -0.936017, 1.7620767, 0.82394016, -1.7431337, -0.7028179, 0.33754218, -0.9424443, 1.0821414, -1.1952506, 0.25412196, 0.34993204, -0.9946981, -0.6308065, -0.21808167, -0.77568024, 0.90438443, -1.6385369, 0.4729891, -0.8446196, -1.3559452
135.0, 75.0, 0.41999656, -0.9020377, -0.53134763, -0.77791476, 1.3375931, 0.24391831, -0.212908, -0.7282108, -0.101934865, 0.37313837, -0.2947098, -1.0363698, -0.10173419, -2.4830039, 0.6054472, 1.0201355, 0.30949718, 0.9058949, -0.4918465, 0.9118559, 0.9315412, 1.8385217, -0.54222226, 0.88773406, -1.0223398, 1.9904276, 0.7403566, -4.5533066, -0.18018873, -0.10222139, -1.2859066, 0.5788786, 1.1988266, -0.5996335, 1.2096936, -0.9282728, -1.1975728, 0.1404586, 1.1530085, 1.4713871, 1.6232073, -2.3329415, -0.8026728, 0.28673327, -1.6046733, 0.25813183, -1.3290004, 0.30839115, -1.7109125, 0.37279204, -0.19476344, 1.4523993, -0.99351424, 1.599878, -0.055325776, -0.45039862, -0.20035717, -0.26047382, 0.52701575, 0.6843906, 1.0313977, -1.9288595, 1.2087724, 0.20709567, 0.05082518, -0.70997256, -0.31146264, 0.21388556, -1.2130401, -0.37676787, -0.14652377, 0.57959867, -0.34125903, -0.8805224, -2.5603151, -0.6315502, -1.3361044, -1.0102329, -1.9339315, -0.8234023, -0.07925002, -1.4319096, 0.37403587, -0.50526965, -0.5062027, 0.28055707, 0.3588554, -0.5257402, -0.03361491, -1.4988292, 1.0283333, -0.032361403, -0.38580805, 2.5363593, -1.2468582, 0.8798161, -2.8408117, 0.35786968, 0.24556945, 0.29090896, -1.3029819, -0.5878404, 1.1908011, 0.46758717, 0.23098186, 0.88633823, 0.33357716, -1.4832093, 1.1761448, 1.1457368, -0.18129478, 1.1112379, 1.1653681, -0.44344214, -1.6111867, -0.81746686, 0.6841408, -0.3695994, 0.6826622, 0.4906983, 0.29931104, 0.5204669, -0.2304264, 1.8276013, -1.0398409, 1.3892902, -1.0944752, 0.092936225, 1.2000917, 0.8849802, -2.817034, 0.4667681, -1.3839091, 2.1496127, -1.4358667, -2.784515, -0.6090001, -2.3947155, 0.88730115, 1.7102659, -1.0038582, 1.0992978, -0.9237921, -0.22477454, 0.9662026, 0.16753423, 0.24689953, -0.10499026, 0.8980435, 1.091582
135.0, 75.0, -1.0713416, 0.8585813, -0.7125242, 0.6096713, 1.0177859, 1.0279598, -0.43565384, 1.4608802, 1.8392317, 0.67140335, 0.25471565, 0.1232559, -0.35474023, -0.2845252, -0.37181213, 0.6422809, -0.062357858, -0.40815184, 0.4735903, -0.06397775, 0.8192041, 0.264281, -0.6575284, 0.16372222, -0.6671452, 0.7415137, 0.48898286, -1.5229853, 0.84171844, -0.50500476, -0.44339854, 0.090457976, -0.94303685, 0.49738407, 0.7052114, -0.16343881, -0.9334371, -0.6556252, -1.4201151, -0.42134356, -1.1881331, -1.4740982, -1.3545111, -0.62244993, 1.0872658, 0.31677052, -1.828116, 1.0674016, -0.24548195, -0.07600955, 0.27838388, 1.3018123, -0.23559669, 0.009734587, 0.41323006, 0.15982006, 0.015032485, 0.041693553, -0.056296676, 0.32947412, -0.79416966, -0.5459127, 0.4726265, 0.3989974, 0.2521361, 0.28974378, -0.38179404, -1.0983442, -0.7190545, -0.52977055, 0.6489806, -0.08434394, 1.1552641, -0.5197741, 0.24073377, -0.04690833, -0.6725516, 0.17801082, 0.6359651, 0.058260415, 0.9596787, 0.105734, 0.98945403, 0.06470888, -0.36181828, 1.7494367, 1.0982869, 0.050017778, -0.9092357, 0.8404121, 0.20208655, -0.44485453, 0.2590619, -1.1010042, -0.23996605, -0.9461534, 0.72702295, -0.14272586, 0.4476411, -1.0930202, 0.4411869, -0.47938085, 0.83067644, 0.20720443, 0.028456159, -1.1633705, -0.766243, 0.07787239, -0.0337003, -1.4956031, 0.8071849, 0.82775223, 0.17165962, -0.5239148, -1.3552982, -1.0298629, -0.8526047, 0.9089151, -0.3686068, -0.7246303, 1.1341621, 0.95914185, 0.57047313, -0.1290938, 0.19766575, -0.4458305, 0.48715907, 0.7646383, 0.5319083, 1.6185302, -1.34656, 0.9154833, 0.4343857, -0.6798674, 0.5340368, -0.6792968, -0.44327554, 0.215423, -1.6632911, 0.52777857, -0.38422772, 0.12356978, -0.5179403, 0.7225144, -1.3456501, 1.1441563, 0.26200238, 0.3087062, -0.58003986, -0.16016272
130.0, 66.0, 0.042775564, -0.046277765, -0.5127645, -0.22756091, 1.2019677, 0.07107115, -0.057059675, -0.018787079, 0.61215055, 0.32204285, -0.33992845, -0.43012044, -0.2332088, -1.3503128, 0.10748796, 0.6004651, 0.1703468, 0.59952545, 0.040650766, 0.14939213, 0.49416572, 1.2537159, -0.47480416, 0.78356594, -0.7680217, 1.2443402, 0.11492579, -3.4424732, 0.46720508, -0.54237735, -0.89516115, 0.27327913, 0.5631461, -0.29766786, 1.1471282, -0.4214081, -0.489774, -0.13272403, 0.45120755, 0.9285819, 0.2556573, -1.5048937, -1.0648614, -0.30254105, -0.7188855, 0.17709644, -1.3197047, 0.2651013, -0.94502723, 0.046131313, -0.05071138, 0.99188757, 0.046926025, 1.079036, -0.11357412, -0.71662545, 0.22377256, -0.35222235, -0.15309241, 0.67836714, 0.12686409, -1.3183663, 0.69570047, 0.5639195, 0.12951276, 0.04735847, -0.18817873, -0.09819696, -0.58617234, -0.076288246, -0.18324223, 0.38894793, 0.7725026, -0.19045718, -0.83708256, -0.4134627, -0.9393142, -0.5584561, -0.97754526, -0.26043573, -0.028658284, -0.1754234, 0.46872455, -0.27034804, 0.08209717, 0.8546225, 0.40512535, -0.41918737, -0.089882344, -0.86504936, 0.7145909, -0.20446299, -0.60869765, 1.3329805, -0.487158, 0.45337325, -1.853683, -0.020403108, 0.26516363, 0.16331203, -0.45585987, -0.0815743, 0.78385055, -0.0933727, 0.17057717, 0.29141673, -0.36421505, -1.099795, 1.0519923, -0.12669612, 0.4126569, 0.86906856, 0.088309005, -0.6566211, -1.331558, -0.6032496, 0.39478263, 0.17638515, 0.37991422, 0.046567217, 1.2483053, 0.20610778, 0.021621015, 0.7590903, -0.56894106, 0.7187387, 0.10313914, 0.33046454, 0.9484824, 0.91426826, -2.2360466, 0.49199075, -1.0216033, 1.3715868, -0.4931666, -1.3418877, -0.32322592, -1.2129403, 0.013034593, 0.5932545, -0.42063805, 0.6161131, -0.1896819, 0.29564652, 0.10657757, 0.1271573, 0.6140963, -0.2396594, 0.051436856, 0.83700484
